City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Qaqortoq,GL,60.7167,-46.0333,39.7,73,0,8.95,clear sky
346,Rehoboth,NA,-23.3167,17.0833,57.67,16,0,4.45,clear sky
347,Kirakira,SB,-10.4544,161.9205,81.37,81,55,2.95,broken clouds
348,Bethel,US,41.3712,-73.414,75.29,70,90,3.44,overcast clouds
349,Kahului,US,20.8947,-156.47,84.22,69,40,18.41,scattered clouds
350,Kabinda,CD,-6.1333,24.4833,68.88,87,100,0.38,overcast clouds
351,Grootfontein,NA,-19.5667,18.1167,58.57,20,1,3.44,clear sky
352,Cidreira,BR,-30.1811,-50.2056,65.39,95,100,8.57,overcast clouds
353,Bac Lieu,VN,9.285,105.7244,76.46,90,100,7.49,overcast clouds
354,Fortuna,US,40.5982,-124.1573,86.41,76,20,11.5,few clouds
355,Bose,IT,45.4612,8.0137,60.3,96,97,3.38,overcast clouds
356,College,US,64.8569,-147.8028,35.58,95,75,4.61,light snow
357,Prince Rupert,CA,54.3161,-130.3201,47.89,68,100,19.57,light rain
358,Trinidad,BO,-14.8333,-64.9,96.78,46,40,11.5,scattered clouds
359,Summerside,CA,46.3959,-63.7876,53.73,71,89,8.05,overcast clouds
360,Hurghada,EG,27.2574,33.8129,80.64,47,0,19.57,clear sky
361,Badoc,PH,17.9265,120.4764,80.08,77,90,4.52,overcast clouds
362,Bad Oldesloe,DE,53.8117,10.3742,65.53,92,100,11.43,overcast clouds
363,Diego De Almagro,CL,-26.3667,-70.05,72.73,13,1,10.11,clear sky
364,Bud,US,39.447,-86.1758,78.75,75,99,9.84,overcast clouds
365,Kushima,JP,31.4583,131.2333,69.19,74,0,6.24,clear sky
366,Nikolskoye,RU,59.7035,30.7861,47.39,89,0,7.58,clear sky
367,Nakama,JP,33.8167,130.7,73.15,81,0,4.9,clear sky
368,Mankono,CI,8.0586,-6.1897,74.79,87,41,4.14,scattered clouds
369,Praskoveya,RU,44.7444,44.2031,49.23,87,100,19.35,moderate rain
370,Rio Grande,BR,-32.035,-52.0986,66.31,74,100,18.3,overcast clouds
371,Flinders,AU,-34.5833,150.8552,62.19,83,69,1.01,broken clouds
372,Fort Nelson,CA,58.8053,-122.7002,49.59,32,75,16.11,broken clouds
373,Sirjan,IR,29.452,55.6814,67.42,24,24,2.62,few clouds
374,Dembi Dolo,ET,8.5333,34.8,57.92,96,100,1.39,light rain
375,Bayan,CN,46.0833,127.4,44.04,78,100,8.21,overcast clouds
376,Cherskiy,RU,68.75,161.3,16.18,97,94,2.51,overcast clouds
377,Dongtai,CN,32.8523,120.3095,69.96,88,36,11.25,scattered clouds
378,Gotsu,JP,35.0,132.2167,65.16,71,0,8.52,clear sky
379,Oranjemund,NA,-28.55,16.4333,55.04,80,2,22.86,clear sky
380,Manassas,US,38.751,-77.4753,84.54,62,1,1.99,clear sky
381,Shubarshi,KZ,48.5872,57.1869,50.4,58,100,5.64,overcast clouds
382,Tura,IN,25.5198,90.2201,70.92,98,80,4.09,light rain
383,Klaeng,TH,12.7797,101.6483,83.95,92,100,2.44,overcast clouds
384,Aktash,RU,50.3,87.7333,13.73,69,98,4.18,overcast clouds
385,Kokoda,PG,-8.8785,147.7407,76.55,90,63,0.4,broken clouds
386,Pemagatsel,BT,27.0319,91.4266,58.71,96,100,3.42,overcast clouds
387,Wucheng,CN,29.6008,118.175,70.36,84,0,3.09,clear sky
388,Maibong,IN,25.3,93.1667,70.72,99,77,3.06,broken clouds
389,Labrea,BR,-7.2586,-64.7981,89.76,51,98,1.92,overcast clouds
390,Chute-Aux-Outardes,CA,49.1168,-68.399,50.4,81,20,9.22,few clouds
391,Ossora,RU,59.2353,163.0719,41.43,96,100,36.44,moderate rain
392,Iracoubo,GF,5.4802,-53.2011,82.74,73,18,11.36,few clouds
393,Hastings,GB,50.8552,0.5729,58.8,90,0,19.04,clear sky
394,Labuhan,ID,-6.8844,112.2051,77.92,76,100,11.81,overcast clouds
395,Chernyshevskiy,RU,63.0128,112.4714,30.06,98,100,3.15,overcast clouds
396,Fairbanks,US,64.8378,-147.7164,35.6,95,90,1.01,light snow
397,Lompoc,US,34.6391,-120.4579,96.78,33,20,4.0,few clouds
398,Teguise,ES,29.0605,-13.564,70.02,73,20,9.22,few clouds
399,Ayan,RU,56.45,138.1667,38.84,60,63,16.22,broken clouds
400,Codrington,AU,-38.2667,141.9667,49.84,88,54,17.92,broken clouds
401,Quatre Cocos,MU,-20.2078,57.7625,73.09,80,37,15.26,light rain
402,Poya,NC,-21.35,165.15,77.32,76,2,6.62,clear sky
403,Nemuro,JP,43.3236,145.575,61.77,85,94,29.62,light rain
404,Valparaiso,CL,-33.0393,-71.6273,67.64,47,0,13.8,clear sky
405,Ixtapa,MX,20.7,-105.2,87.22,66,20,9.22,few clouds
406,Mount Isa,AU,-20.7333,139.5,73.17,27,24,10.36,few clouds
407,Port-Gentil,GA,-0.7193,8.7815,78.76,83,75,9.22,light rain
408,Aksarka,RU,66.5606,67.7975,29.37,78,90,9.01,overcast clouds
409,Tarko-Sale,RU,64.9225,77.785,26.74,87,68,7.49,broken clouds
410,Port Elizabeth,ZA,-33.918,25.5701,55.09,75,4,7.4,clear sky
411,Tiarei,PF,-17.5333,-149.3333,82.42,75,18,10.4,few clouds
412,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,50.59,62,75,6.71,broken clouds
413,Chahal,GT,15.75,-89.5667,86.97,58,20,0.94,few clouds
414,Alofi,NU,-19.0595,-169.9187,75.09,78,90,16.11,shower rain
415,Ust-Nera,RU,64.5667,143.2,21.85,92,23,3.09,few clouds
416,Itarantim,BR,-15.6597,-40.0656,80.13,54,7,9.98,clear sky
417,Batagay-Alyta,RU,67.8006,130.4114,15.12,92,30,0.78,scattered clouds
418,Viru,PE,-8.4167,-78.75,63.7,66,47,9.55,scattered clouds
419,Bukama,CD,-9.2,25.85,71.85,89,100,1.83,light rain
420,Yatou,CN,37.15,122.3833,73.26,94,100,17.43,moderate rain
421,Le Port,RE,-20.9373,55.2919,73.4,78,2,6.96,clear sky
422,Merauke,ID,-8.4667,140.3333,76.24,82,92,3.15,overcast clouds
423,Alberton,CA,46.8168,-64.0654,53.73,79,100,11.45,overcast clouds
424,Castro,BR,-24.7911,-50.0119,63.72,99,100,4.59,moderate rain
425,Biskamzha,RU,53.4497,89.5272,27.3,91,97,1.86,overcast clouds
426,Dawei,MM,14.0833,98.2,75.6,95,63,1.95,broken clouds
427,Dalvik,IS,65.9702,-18.5286,44.53,99,100,18.92,overcast clouds
428,Camacha,PT,33.0833,-16.3333,72.54,88,40,12.66,scattered clouds
429,Betioky,MG,-23.7167,44.3833,73.13,61,36,2.86,scattered clouds
430,Havoysund,NO,70.9963,24.6622,52.68,73,100,33.31,overcast clouds
431,Petatlan,MX,17.5167,-101.2667,86.97,61,100,4.94,overcast clouds
432,Srednekolymsk,RU,67.45,153.6833,22.64,94,98,4.23,overcast clouds
433,Shache,CN,38.4167,77.2406,55.62,30,100,14.81,overcast clouds
434,Asau,RO,46.4333,26.4,47.75,90,0,2.53,clear sky
435,Boyolangu,ID,-8.1181,111.8935,73.76,88,76,4.97,broken clouds
436,Penticton,CA,49.4806,-119.5858,70.74,35,20,8.05,few clouds
437,Nuuk,GL,64.1835,-51.7216,47.01,49,40,17.27,scattered clouds
438,Kolokani,ML,13.5728,-8.0339,82.63,52,37,5.93,scattered clouds
439,Fontem,CM,5.4685,9.8818,66.0,94,81,1.12,light rain
440,Tres Arroyos,AR,-38.3739,-60.2798,54.16,54,1,6.31,clear sky
441,Hoquiam,US,46.9809,-123.8893,63.45,55,40,1.99,scattered clouds
442,Sorland,NO,67.667,12.6934,51.87,77,100,24.34,light rain
443,Mahibadhoo,MV,3.7833,72.9667,82.35,77,6,17.85,clear sky
444,Alice Springs,AU,-23.7,133.8833,53.15,47,0,0.0,clear sky
445,Roald,NO,62.5833,6.1333,59.92,58,0,8.05,clear sky
446,Dunedin,NZ,-45.8742,170.5036,46.98,92,100,13.56,overcast clouds
447,Coxim,BR,-18.5067,-54.76,98.56,26,100,12.01,overcast clouds
448,Loralai,PK,30.3705,68.598,70.88,28,23,4.59,few clouds
449,Saint-Louis,SN,16.3333,-15.0,94.64,32,65,6.82,broken clouds
450,Arman,RU,59.7,150.1667,37.51,62,100,14.9,overcast clouds
451,Shu,KZ,43.5983,73.7614,46.63,37,81,3.18,broken clouds
452,Kincardine,GB,56.0667,-3.7167,53.19,90,100,11.56,overcast clouds
453,Grindavik,IS,63.8424,-22.4338,46.35,87,0,20.71,clear sky
454,Imbituba,BR,-28.24,-48.6703,75.09,92,100,5.14,light rain
455,Manzanillo,CU,20.3433,-77.1167,85.28,64,50,2.48,light rain
456,Guadalajara,MX,20.6667,-103.3333,78.42,58,75,1.01,broken clouds
457,Novaya Malykla,RU,54.2,49.95,45.82,83,100,4.92,overcast clouds
458,Dalhousie,IN,32.5333,75.9833,54.25,77,0,7.38,clear sky
459,Raudeberg,NO,61.9875,5.1352,58.78,50,62,8.99,light rain
460,Moron,AR,-34.6534,-58.6198,62.02,33,48,7.83,scattered clouds
461,Biloela,AU,-24.4167,150.5,71.37,76,0,5.66,clear sky
462,Mormugao,IN,15.4,73.8,78.06,94,40,2.3,drizzle
463,Kloulklubed,PW,7.0419,134.2556,83.57,72,81,8.59,broken clouds
464,Suoyarvi,RU,62.0833,32.35,42.39,93,0,7.0,clear sky
465,Vilyuysk,RU,63.7553,121.6247,26.29,83,99,3.98,overcast clouds
466,Coahuayana,MX,18.7333,-103.6833,89.08,59,89,6.53,overcast clouds
467,Baiao,BR,-2.7906,-49.6717,82.38,63,100,1.57,overcast clouds
468,Tigzirt,DZ,36.8886,4.1198,72.9,76,4,4.36,clear sky
469,Beringovskiy,RU,63.05,179.3167,38.77,99,100,5.97,light rain
470,Atambua,ID,-9.1061,124.8925,71.51,72,21,2.21,few clouds
471,Karratha,AU,-20.7377,116.8463,69.12,66,0,6.67,clear sky
472,Flin Flon,CA,54.7682,-101.865,62.44,36,75,10.36,smoke
473,Bereda,ES,43.2686,-7.5406,53.91,99,43,2.84,scattered clouds
474,Pathein,MM,16.7833,94.7333,77.09,93,100,1.66,overcast clouds
475,Pulsano,IT,40.3821,17.3564,71.82,70,38,3.0,scattered clouds
476,Yazman,PK,29.1212,71.7446,90.16,44,6,10.11,clear sky
477,Haines Junction,CA,60.7522,-137.5108,35.55,87,100,6.91,light rain
478,Faridpur,BD,23.6,89.8333,82.4,93,91,7.72,moderate rain
479,Chake Chake,TZ,-5.2459,39.7666,73.31,80,52,7.25,broken clouds
480,Centerville,US,39.6284,-84.1594,71.92,88,90,3.0,overcast clouds
481,Mahon,ES,39.8885,4.2658,73.96,78,40,8.05,scattered clouds
482,Pangnirtung,CA,66.1451,-65.7125,33.8,93,75,0.0,broken clouds
483,Goundam,ML,16.4145,-3.6708,96.8,17,99,6.87,overcast clouds
484,Balkanabat,TM,39.5108,54.3671,63.1,17,1,19.22,clear sky
485,Nungua,GH,5.6011,-0.0771,81.01,83,20,6.91,few clouds
486,Lerwick,GB,60.1545,-1.1494,51.8,84,100,31.92,overcast clouds
487,San Marcos,US,33.1434,-117.1661,101.01,27,1,4.61,clear sky
488,Mae Hong Son,TH,19.3003,97.9685,72.05,98,16,0.78,few clouds
489,Korla,CN,41.7597,86.1469,47.59,29,39,4.79,scattered clouds
490,Birao,CF,10.2849,22.7882,74.75,80,93,5.26,overcast clouds
491,Wewak,PG,-3.5534,143.6268,77.54,88,25,5.44,scattered clouds
492,Seoul,KR,37.5683,126.9778,71.04,73,75,8.05,broken clouds
493,Torrington,US,41.8007,-73.1212,74.12,81,99,1.23,overcast clouds
494,Pontianak,ID,-0.0333,109.3333,73.38,100,40,1.14,scattered clouds
495,Hovd,MN,48.0056,91.6419,31.39,37,6,4.56,clear sky
496,Puerto Cabezas,NI,14.0351,-83.3888,84.16,79,40,6.91,scattered clouds
497,Lucapa,AO,-8.4192,20.7447,68.0,87,100,2.48,overcast clouds
498,Aswan,EG,24.0934,32.907,83.5,30,0,8.05,clear sky
499,Tevaitoa,PF,-16.7833,-151.5,78.42,73,23,9.82,few clouds
500,Saint-Joseph,RE,-21.3667,55.6167,71.98,80,21,10.94,light rain
501,Kamenka,RU,51.3223,42.7678,43.2,75,0,6.49,clear sky
502,Parkes,AU,-33.1333,148.1833,56.35,89,6,1.01,clear sky
503,Kampot,KH,10.6167,104.1833,77.05,86,65,3.87,broken clouds
504,Kasongo-Lunda,CD,-6.4667,16.8167,73.85,76,80,2.21,broken clouds
505,Kautokeino,NO,69.0125,23.0412,44.55,87,100,24.65,light rain
506,Bintulu,MY,3.1667,113.0333,75.61,94,40,1.99,scattered clouds
507,Puerto Padre,CU,21.195,-76.6028,87.01,64,30,11.12,scattered clouds
508,Nicoya,CR,10.1483,-85.452,87.35,74,52,3.24,broken clouds
509,Ucluelet,CA,48.9329,-125.5528,64.96,81,91,1.99,overcast clouds
510,Ojinaga,MX,29.5667,-104.4167,88.75,30,75,6.91,broken clouds
511,Nola,IT,40.922,14.5329,70.57,74,0,0.76,clear sky
512,Adrar,MR,20.5022,-10.0711,94.3,11,9,4.63,clear sky
513,Ternate,ID,0.8,127.4,80.67,79,100,5.99,overcast clouds
514,Sobolevo,RU,54.4299,31.8996,44.28,81,100,6.02,moderate rain
515,Taltal,CL,-25.4,-70.4833,63.41,66,21,6.46,few clouds
516,Olafsvik,IS,64.8945,-23.7142,41.07,89,100,34.67,overcast clouds
517,Tucuma,BR,-0.1833,-50.05,83.71,66,99,12.06,overcast clouds
518,Padang,ID,-0.9492,100.3543,76.71,87,93,2.68,overcast clouds
519,Itum-Kale,RU,42.7356,45.5758,52.05,97,99,0.58,overcast clouds
520,Narsaq,GL,60.9167,-46.05,39.42,64,0,5.23,clear sky
521,Plouzane,FR,48.3833,-4.6167,55.58,82,0,11.5,clear sky
522,Qandala,SO,11.472,49.8728,86.49,69,8,1.34,clear sky
523,Centralia,US,46.7162,-122.9543,62.87,78,90,4.61,overcast clouds
524,Malakal,SS,9.5334,31.6605,72.52,86,52,2.08,light rain
525,Dauphin,CA,51.1494,-100.0502,75.34,27,1,10.36,haze
526,Kaduqli,SD,11.0167,29.7167,75.76,83,96,4.81,overcast clouds
527,Vila Franca Do Campo,PT,37.7167,-25.4333,73.2,87,98,4.45,overcast clouds
528,Powell,US,40.1578,-83.0752,73.62,90,90,1.99,mist
529,Divnogorsk,RU,55.9594,92.3619,25.29,82,85,2.93,overcast clouds
530,Masallatah,LY,32.6167,14.0,72.68,66,0,6.73,clear sky
531,Cap Malheureux,MU,-19.9842,57.6142,73.47,73,18,7.0,light rain
532,Angoche,MZ,-16.2325,39.9086,76.44,74,5,14.54,clear sky
533,Sayyan,YE,15.1718,44.3244,61.18,54,95,1.77,overcast clouds
534,Novyy Svit,UA,47.8059,38.0211,47.91,46,7,10.42,clear sky
535,Nangong,CN,37.3581,115.3744,63.79,82,100,15.3,light rain
536,Halifax,CA,44.6453,-63.5724,60.69,70,100,1.99,overcast clouds
537,Kapoeta,SS,4.7717,33.5903,77.07,70,81,5.14,broken clouds
538,Namibe,AO,-15.1961,12.1522,61.25,86,52,4.52,broken clouds
539,Along,IN,28.1667,94.7667,70.97,99,100,0.89,moderate rain
540,Loreto,MX,22.2667,-101.9667,70.41,51,100,11.5,overcast clouds
541,Herat,AF,34.5,62.0,50.0,23,0,11.97,clear sky
542,Dubbo,AU,-32.25,148.6167,55.53,94,90,13.8,overcast clouds
543,Razdolinsk,RU,58.4211,94.6658,28.4,89,84,5.82,broken clouds
544,Pilikwe,BW,-22.799,27.1938,67.17,71,0,12.03,clear sky
545,Muisne,EC,0.6,-80.0333,84.31,78,84,9.69,broken clouds
546,Richards Bay,ZA,-28.783,32.0377,58.75,83,100,4.81,light rain
547,Saint-Leu,RE,-21.15,55.2833,72.46,75,0,4.09,clear sky
548,Sabang,ID,5.8933,95.3214,81.75,77,51,14.03,broken clouds
549,Meulaboh,ID,4.1363,96.1285,74.75,87,59,3.78,broken clouds
550,Guane,CU,22.2025,-84.0875,86.04,60,68,10.42,broken clouds
551,Husum,DE,54.4858,9.0524,57.2,91,100,12.28,overcast clouds
552,Aykhal,RU,66.0,111.5,26.28,81,100,4.54,overcast clouds
553,Mayo,US,38.8876,-76.5119,85.48,77,1,1.01,clear sky
554,Daru,PG,-9.0763,143.2092,77.67,86,31,3.62,scattered clouds
555,Ponta Delgada,PT,37.7333,-25.6667,73.51,94,75,4.61,broken clouds
556,Lata,PT,40.1629,-8.3327,58.82,84,36,0.87,scattered clouds
557,Kirensk,RU,57.7853,108.1119,32.23,98,100,0.98,light snow
558,Mathathane,BW,-22.2687,28.7495,65.01,75,1,17.16,clear sky
559,Illapel,CL,-31.6308,-71.1653,66.63,41,0,6.98,clear sky
560,Hami,CN,42.8,93.45,46.42,33,0,3.36,clear sky
561,Shumskiy,RU,54.8318,99.1328,33.24,96,100,2.98,light snow
562,Linqu,CN,36.5156,118.5397,70.25,97,100,2.82,light rain
563,Landeck,AT,47.1301,10.5636,56.14,89,67,6.87,broken clouds
564,Kudahuvadhoo,MV,2.6708,72.8944,83.01,75,6,17.67,clear sky
565,Tromso,NO,69.6496,18.957,56.05,66,40,4.0,scattered clouds
566,Tukrah,LY,32.5341,20.5791,70.68,67,0,12.73,clear sky
567,Linfen,CN,36.0889,111.5189,69.94,89,100,3.83,overcast clouds
568,Kalemie,CD,-5.9475,29.1947,73.54,75,87,6.49,overcast clouds
569,Muli,MV,2.9167,73.5667,82.96,76,13,17.4,few clouds
570,Gumdag,TM,39.2061,54.5906,61.16,16,1,25.03,clear sky
571,Tsybli,UA,49.9948,31.5628,39.33,59,98,8.86,overcast clouds
572,Luanda,AO,-8.8368,13.2343,73.4,83,20,10.36,few clouds
573,Ahuimanu,US,21.4447,-157.8378,83.46,76,75,12.66,light rain
574,Avera,US,33.194,-82.5271,86.68,43,93,3.62,overcast clouds
575,Saint-Pierre,RE,-21.3393,55.4781,73.08,68,90,0.0,overcast clouds
576,Komsomolets,KZ,53.7453,62.0708,31.3,81,20,8.97,few clouds
577,Carutapera,BR,-1.195,-46.02,80.83,74,100,10.38,overcast clouds
578,Canico,PT,32.6333,-16.85,76.01,85,20,1.14,few clouds
579,Bardiyah,LY,31.7561,25.0865,70.57,64,0,8.32,clear sky
580,Dezhou,CN,37.4486,116.2925,65.62,92,100,13.33,light rain
581,Talara,PE,-4.5772,-81.2719,74.16,60,0,21.85,clear sky
582,Mugur-Aksy,RU,50.35,90.5,10.85,76,72,3.36,broken clouds
583,Bathsheba,BB,13.2167,-59.5167,88.41,62,20,19.57,few clouds
584,Hualmay,PE,-11.0964,-77.6139,65.82,74,49,10.8,scattered clouds
585,Anloga,GH,5.7947,0.8973,80.82,84,13,11.86,few clouds
586,Zeya,RU,53.75,127.2667,29.91,75,0,5.19,clear sky
587,Saint-Georges,GD,12.0564,-61.7485,87.48,70,20,20.71,few clouds
588,Cockburn Town,TC,21.4612,-71.1419,76.96,83,75,6.91,broken clouds
589,Nador,MA,35.174,-2.9287,71.85,68,0,14.97,clear sky
590,Egvekinot,RU,66.3167,-179.1667,26.8,98,100,3.85,snow
591,Pimentel,PE,-6.8367,-79.9342,70.09,60,0,23.02,clear sky
592,Jiayuguan,CN,39.8167,98.3,42.78,47,100,7.45,overcast clouds
593,Mozarlandia,BR,-14.7447,-50.5706,89.44,41,100,5.55,overcast clouds
594,Komsomolskiy,UZ,40.4272,71.7189,56.12,82,75,11.5,broken clouds
595,Krasnoselkup,RU,65.7,82.4667,20.7,88,37,9.66,scattered clouds
596,San Cristobal,VE,7.7669,-72.225,80.78,56,34,5.44,scattered clouds
597,Beloha,MG,-25.1667,45.05,71.58,77,5,0.96,clear sky
598,Kasama,ZM,-10.2129,31.1808,67.66,65,69,3.42,broken clouds
599,Ceyhan,TR,37.0247,35.8175,75.04,36,0,5.84,clear sky
600,Azoyu,MX,16.7167,-98.7333,86.74,65,35,7.52,scattered clouds
601,Tautira,PF,-17.7333,-149.15,82.42,77,17,10.6,few clouds
602,Antalaha,MG,-14.9003,50.2788,68.95,90,31,5.01,light rain
603,Tomari,RU,47.7658,142.0683,50.04,92,91,16.28,overcast clouds
604,Kieta,PG,-6.2167,155.6333,81.0,76,100,1.68,overcast clouds
605,Salym,RU,60.0625,71.4789,28.89,95,99,7.47,overcast clouds
606,Amboasary,MG,-25.0333,46.3833,73.24,72,0,4.83,clear sky
607,Port Hedland,AU,-20.3167,118.5667,59.05,67,2,6.91,clear sky
608,Deputatskiy,RU,69.3,139.9,14.95,93,100,5.55,overcast clouds
609,Pochutla,MX,15.7432,-96.4661,90.82,67,39,5.75,scattered clouds
610,Garoua,CM,9.3,13.4,82.8,89,20,2.3,thunderstorm
611,Polson,US,47.6936,-114.1632,75.6,31,3,1.99,clear sky
612,Severodvinsk,RU,64.5635,39.8302,46.51,92,52,7.78,broken clouds
613,Iroquois Falls,CA,48.7669,-80.6831,60.03,56,60,6.42,broken clouds
614,Marsh Harbour,BS,26.5412,-77.0636,80.26,67,1,9.62,clear sky
615,Mandalgovi,MN,45.7625,106.2708,32.83,53,12,1.07,few clouds
616,Crestview,US,30.7621,-86.5705,82.76,73,90,5.01,overcast clouds
617,Xining,CN,36.6167,101.7667,38.55,93,100,2.15,overcast clouds
618,Phonhong,LA,18.5007,102.4166,73.74,94,98,1.63,overcast clouds
619,Bull Savanna,JM,17.8868,-77.5902,82.33,70,28,14.43,scattered clouds
620,Bafata,GW,12.1667,-14.75,78.94,82,97,1.41,overcast clouds
621,Tomatlan,MX,19.9333,-105.25,86.94,66,100,7.49,overcast clouds
622,Ushibuka,JP,32.1906,130.0228,70.77,81,23,9.89,few clouds
623,Caceres,ES,39.522,-6.3748,57.79,47,0,10.33,clear sky
624,Pierre,US,44.3683,-100.351,82.27,34,1,1.99,clear sky
625,Bridlington,GB,54.0831,-0.1919,53.89,79,1,17.43,clear sky
626,Kizema,RU,61.113,44.8302,42.98,81,100,1.9,overcast clouds
627,Lakatoro,VU,-16.0999,167.4164,80.1,80,10,6.22,clear sky
628,Cotonou,BJ,6.3654,2.4183,82.38,83,40,9.22,scattered clouds
629,Baisha,CN,26.5222,110.9311,74.1,80,2,3.8,clear sky
630,Lilongwe,MW,-13.9669,33.7873,74.88,46,11,5.19,few clouds
631,Norsup,VU,-16.0667,167.3833,80.17,80,12,6.22,few clouds
632,Qui Nhon,VN,13.7667,109.2333,76.33,90,100,6.98,overcast clouds
633,Malmesbury,ZA,-33.4608,18.7271,54.75,86,0,8.01,clear sky
634,Elesbao Veloso,BR,-6.2019,-42.1403,90.52,21,15,5.5,few clouds
635,Kununurra,AU,-15.7667,128.7333,73.38,83,59,4.61,broken clouds
636,Talwandi Bhai,IN,30.85,74.9333,81.34,67,6,5.01,clear sky
637,Beipiao,CN,41.7919,120.7792,50.83,57,100,16.67,light rain
638,Aripuana,BR,-9.1667,-60.6333,90.43,48,85,0.94,overcast clouds
639,Lianran,CN,24.9227,102.485,61.34,98,10,2.39,clear sky
640,Sioux Lookout,CA,50.1001,-91.917,64.78,59,75,4.61,broken clouds
641,Suna,RU,57.8338,50.0588,42.49,66,100,5.68,light rain
642,Rodrigues Alves,BR,-7.738,-72.6509,91.6,58,80,3.31,broken clouds
643,Yichun,CN,47.7,128.9,32.95,97,30,2.59,scattered clouds
644,Bembereke,BJ,10.2283,2.6634,75.67,77,20,3.78,few clouds
645,Port Shepstone,ZA,-30.7414,30.455,60.55,65,100,2.86,overcast clouds
646,Monte Alegre,BR,-2.0078,-54.0692,85.51,56,81,8.95,broken clouds
647,Kez,RU,57.8979,53.7152,33.89,74,52,3.51,broken clouds
648,Aanekoski,FI,62.6946,25.818,50.07,100,98,13.2,overcast clouds
649,Sangin,AF,32.0728,64.8359,66.94,23,0,3.65,clear sky
650,Ust-Omchug,RU,61.15,149.6333,18.68,95,100,8.99,overcast clouds
651,Fallon,US,39.4735,-118.7774,79.45,8,75,5.75,smoke
652,Havelock,US,34.8791,-76.9013,80.98,63,1,8.01,clear sky
653,Acarau,BR,-2.8856,-40.12,79.9,81,0,19.08,clear sky
654,Morwa,IN,22.9,73.8333,79.03,83,32,4.76,scattered clouds
655,Ladario,BR,-19.0047,-57.6017,104.29,27,40,11.5,scattered clouds
656,Cayeli,TR,41.0923,40.7292,61.9,87,100,7.94,moderate rain
657,Pokrovsk,UA,48.282,37.1758,45.61,51,6,8.52,clear sky
658,Tiznit,MA,29.5833,-9.5,62.13,83,94,3.18,overcast clouds
659,Yasu,JP,35.068,136.0233,69.51,94,25,4.27,scattered clouds
660,Marawi,PH,7.9986,124.2928,66.65,97,100,3.56,overcast clouds
661,Leshukonskoye,RU,64.8989,45.7622,43.3,93,100,5.1,overcast clouds
662,Bay Roberts,CA,47.5999,-53.2648,58.03,73,33,1.01,scattered clouds
663,Moree,AU,-29.4667,149.85,59.02,63,2,6.91,clear sky
664,Lerik,AZ,38.7726,48.4128,52.52,97,97,2.13,overcast clouds
665,Kuybyshevo,RU,47.8123,38.9073,49.26,43,7,10.69,clear sky
666,Barcelos,PT,41.5388,-8.6151,59.85,77,41,2.15,scattered clouds
667,Laredo,US,27.5064,-99.5075,95.0,40,20,9.22,few clouds
668,Aljezur,PT,37.3191,-8.8033,63.0,63,100,13.35,overcast clouds
669,Prieska,ZA,-29.6641,22.7474,51.58,19,0,6.11,clear sky
670,Urumqi,CN,43.801,87.6005,38.35,75,0,2.24,clear sky
671,Sharjah,AE,25.3573,55.4033,88.09,56,0,10.36,clear sky
672,Wadi Musa,JO,30.3222,35.4793,59.77,90,19,5.28,few clouds
673,Nowy Sacz,PL,49.6218,20.6971,56.52,80,39,6.71,scattered clouds
674,Fort Collins,US,40.5853,-105.0844,83.44,22,1,5.01,clear sky
675,Merced,US,37.1666,-120.7516,97.84,9,0,2.13,clear sky
676,Smolyaninovo,RU,43.2956,132.4675,60.26,99,100,3.0,moderate rain
677,Nyurba,RU,63.2842,118.3319,26.19,89,91,4.63,overcast clouds
678,Mehamn,NO,71.0357,27.8492,53.51,66,0,16.11,clear sky
679,Tabas,IR,33.5959,56.9244,71.69,21,0,6.15,clear sky
680,Dakar,SN,14.6937,-17.4441,82.53,83,0,0.0,clear sky
681,Skerries,IE,53.5828,-6.1083,52.09,87,70,15.99,broken clouds
682,Salinopolis,BR,-0.6136,-47.3561,81.86,76,86,14.29,overcast clouds
683,Palu,ID,-0.8917,119.8707,75.79,95,100,2.89,light rain
684,Rabo De Peixe,PT,37.8,-25.5833,72.28,87,75,4.61,broken clouds
685,Kamiichi,JP,36.7,137.3667,59.79,53,0,6.04,clear sky
686,Camrose,CA,53.0168,-112.8353,65.46,32,4,15.97,clear sky
687,Kuching,MY,1.55,110.3333,75.42,94,20,2.3,few clouds
688,Arona,ES,28.0996,-16.681,68.83,76,20,1.99,few clouds
689,Victoria Point,AU,-27.5833,153.3,71.1,87,2,1.01,clear sky
690,Esna,EG,25.2934,32.554,78.82,37,0,15.14,clear sky
691,Zhezkazgan,KZ,47.8043,67.7144,43.27,78,99,7.16,overcast clouds
692,Ivolginsk,RU,51.7492,107.2837,35.26,93,90,2.24,overcast clouds
693,Pangai,TO,-19.8,-174.35,77.11,73,75,20.71,broken clouds
694,Coruripe,BR,-10.1256,-36.1756,76.28,85,10,12.1,clear sky
